"EVENTID","IDATE","IYEAR","IMONTH","IDAY","APPROXDATE","EXTENDED","RESOLUTION","COUNTRY","COUNTRY_TXT","REGION","REGION_TXT","PROVSTATE","CITY","LATITUDE","LONGITUDE","SPECIFICITY","VICINITY","LOCATION","SUMMARY","CRIT1","CRIT2","CRIT3","DOUBTTERR","ALTERNATIVE","ALTERNATIVE_TXT","MULTIPLE","SUCCESS","SUICIDE","ATTACKTYPE1","ATTACKTYPE1_TXT","ATTACKTYPE2","ATTACKTYPE2_TXT","ATTACKTYPE3","ATTACKTYPE3_TXT","TARGTYPE1","TARGTYPE1_TXT","TARGSUBTYPE1","TARGSUBTYPE1_TXT","CORP1","TARGET1","NATLTY1","NATLTY1_TXT","TARGTYPE2","TARGTYPE2_TXT","TARGSUBTYPE2","TARGSUBTYPE2_TXT","CORP2","TARGET2","NATLTY2","NATLTY2_TXT","TARGTYPE3","TARGTYPE3_TXT","TARGSUBTYPE3","TARGSUBTYPE3_TXT","CORP3","TARGET3","NATLTY3","NATLTY3_TXT","GNAME","GSUBNAME","GNAME2","GSUBNAME2","GNAME3","GSUBNAME3","MOTIVE","GUNCERTAIN1","GUNCERTAIN2","GUNCERTAIN3","INDIVIDUAL","NPERPS","NPERPCAP","CLAIMED","CLAIMMODE","CLAIMMODE_TXT","CLAIM2","CLAIMMODE2","CLAIMMODE2_TXT","CLAIM3","CLAIMMODE3","CLAIMMODE3_TXT","COMPCLAIM","WEAPTYPE1","WEAPTYPE1_TXT","WEAPSUBTYPE1","WEAPSUBTYPE1_TXT","WEAPTYPE2","WEAPTYPE2_TXT","WEAPSUBTYPE2","WEAPSUBTYPE2_TXT","WEAPTYPE3","WEAPTYPE3_TXT","WEAPSUBTYPE3","WEAPSUBTYPE3_TXT","WEAPTYPE4","WEAPTYPE4_TXT","WEAPSUBTYPE4","WEAPSUBTYPE4_TXT","WEAPDETAIL","NKILL","NKILLUS","NKILLTER","NWOUND","NWOUNDUS","NWOUNDTE","PROPERTY","PROPEXTENT","PROPEXTENT_TXT","PROPVALUE","PROPCOMMENT","ISHOSTKID","NHOSTKID","NHOSTKIDUS","NHOURS","NDAYS","DIVERT","KIDHIJCOUNTRY","RANSOM","RANSOMAMT","RANSOMAMTUS","RANSOMPAID","RANSOMPAIDUS","RANSOMNOTE","HOSTKIDOUTCOME","HOSTKIDOUTCOME_TXT","NRELEASED","ADDNOTES","SCITE1","SCITE2","SCITE3","DBSOURCE","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","RELATED"
"201401030030","2014-01-03","2014","1","3","","0","","113","Libya","10","Middle East & North Africa","Benghazi","Benghazi","32.069287","20.151145","1.0","0","Incident occurred in Hawari area","01/03/2014: Assailants attacked Abdel Hakem Abdel Rahim Baiu in Hawari district, Benghazi city, Benghazi district, Libya. Baiu, a military intelligence officer, was injured in the attack. No group claimed responsibility for the incident.","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","0","2","Armed Assault","","","","","4","Military","34","Military Personnel (soldiers, troops, officers, forces)","General Directorate of Military Intelligence","Intelligence Officer: Abdel Hakem Abdel Rahim Baiu","113","Libya","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","5","Firearms","5","Unknown Gun Type","","","","","","","","","","","","","","0","0","0","1","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Libyan Special Forces   soldier,   army officer survive   assassination   attempts,"" BBC Monitoring Middle East - Political Supplied by BBC Worldwide Monitoring, January 4, 2014.","""SOCAFRICA: Libya Incident Tracker, 29 Dec 2013 - 6 Jan 2014,"" SOCAFRICA, December 29, 2013.","","START Primary Collection","-9","-9","0","-9",""
"201401030031","2014-01-03","2014","1","3","","0","","113","Libya","10","Middle East & North Africa","Benghazi","Benghazi","32.069287","20.151145","1.0","0","The incident took place in the Bodhima area.","01/03/2014: Assailants attacked Mohammad Sabd Al-Bargati in Bodhima area of Benghazi city, Benghazi district, Libya. Al-Bargati, a special forces soldier, was injured in the violence. No group claimed responsibility for the incident.","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","0","2","Armed Assault","","","","","4","Military","34","Military Personnel (soldiers, troops, officers, forces)","Al-Saiqa","Officer: Mohammad Sabd Al-Bargati","113","Libya","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","5","Firearms","5","Unknown Gun Type","","","","","","","","","","","","","","0","0","0","1","0","0","0","","","","","0.0","","","","","","","","","","","","","","","","","""Libyan Special Forces   soldier,   army officer survive   assassination   attempts,"" BBC Monitoring Middle East - Political Supplied by BBC Worldwide Monitoring, January 4, 2014.","""SOCAFRICA: Libya Incident Tracker, 29 Dec 2013 - 6 Jan 2014,"" SOCAFRICA, December 29, 2013.","","START Primary Collection","-9","-9","0","-9",""
"201401030034","2014-01-03","2014","1","3","","0","","167","Russia","9","Eastern Europe","Moscow","Zheleznodorozhny","55.748468","37.998936","1.0","0","","01/03/2014: An assailant threw an explosive device at police officers investigating a car accident in Zheleznodorozhny, Moscow, Russia. One officer was killed and another was injured in the attack. No group claimed responsibility for the incident.","1","1","1","1","4.0","Lack of Intentionality","0.0","1","0","3","Bombing/Explosion","","","","","3","Police","25","Police Security Forces/Officers","Russian Police","Officers","167","Russia","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","1.0","1.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","","1","0","0","1","0","0","-9","","","","It is unknown if any property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","There is doubt that this incident meets terrorism-related criteria. Sources indicated that the assailant may have been intoxicated at the time of the attack.","""Two suburban Moscow police officers killed in separate attacks,"" UPI, January 3, 2014.","""Policeman killed in explosion in Russia,"" World Bulletin, January 3, 2014.","""Explosive Device Kills Policeman, Injures Another Near Moscow,"" RIA Novosti, January 3, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401030035","2014-01-03","2014","1","3","","0","","205","Thailand","5","Southeast Asia","Pattani","Don Rak","6.837476","101.212712","1.0","0","Incident occurred along Don Rak Tha Dan road.","01/03/2014: Gunmen opened fire on a territorial defense volunteer in Don Rak township, Nong Chik district, Pattani province, Thailand. The defense volunteer was killed in the attack. No group claimed responsibility for the incident; however, police attributed the attack to separatists.","1","1","1","0","","","0.0","1","0","2","Armed Assault","","","","","3","Police","25","Police Security Forces/Officers","Territorial Defense Volunteers (TDV)","Volunteer: Jehusman Hayikaseng","205","Thailand","","","","","","","","","","","","","","","","","Separatists","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","5","Firearms","5","Unknown Gun Type","","","","","","","","","","","","","Firearms were used in the attack.","1","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","The victim's motorcycle was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Thailand: Defence volunteer slain in Pattani,"" Bangkok Post Online, January 4, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401030036","2014-01-03","2014","1","3","","0","","95","Iraq","10","Middle East & North Africa","Al Anbar","Fallujah","33.349159","43.784197","1.0","0","The incident occurred in the northern part of the city.","01/03/2014: A suicide bomber detonated an explosives-laden truck at a military checkpoint in Fallujah, Al Anbar, Iraq. In addition to the assailant, five soldiers were killed and seven others were wounded in the blast. No group claimed responsibility for the incident.","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","1","3","Bombing/Explosion","","","","","4","Military","36","Military Checkpoint","Iraqi Army","Checkpoint","95","Iraq","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","1.0","0.0","0.0","","","","","","","","","","6","Explosives","15","Vehicle","","","","","","","","","","","","","A suicide truck bomb was used in the attack.","6","0","1","7","0","0","1","4.0","Unknown","-99.0","Unspecified property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Blast kills 5 soldiers in Iraq's Fallujah,"" World Bulletin, January 3, 2014.","","","START Primary Collection","-9","-9","0","-9",""
"201401030037","2014-01-03","2014","1","3","","0","","60","Egypt","10","Middle East & North Africa","North Sinai","Sheikh Zuweid","31.212225","34.117064","1.0","0","","01/03/2014: A roadside bomb detonated near a joint military and police convoy in Sheikh Zuweid city, North Sinai governorate, Egypt. Four police officers were injured in the attack. No group claimed responsibility for the incident.","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","0","3","Bombing/Explosion","","","","","4","Military","29","Military Unit/Patrol/Convoy","Egyptian Army","Joint Convoy","60","Egypt","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","A roadside bomb was used in the attack.","0","0","0","4","0","0","-9","","","","It is unknown if an armored vehicle was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Roadside blasts strike troop convoy in north Egypt,"" The Daily Star Online, January 3, 2014.","""Roadside blasts strike troop convoy in north Egypt,"" BusinessWeek, January 3, 2014.","""Four policemen injured in Sinai bombing | 2014-01-03 03:16:02 PM,"" Nile International, January 3, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401030038","2014-01-03","2014","1","3","","0","","200","Syria","10","Middle East & North Africa","Damascus","Damascus","33.515242","36.292083","1.0","1","","01/03/2014: Assailants blew up a gas pipeline near Damascus city, Damascus governorate, Syria. There were no reports of casualties in the attack, but gas supplies were suspended affecting the supply of electricity to the area. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","21","Utilities","106","Gas","Unknown","Gas Pipeline","200","Syria","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","Unknown explosives were used in the attack.","0","0","0","0","0","0","1","4.0","Unknown","-99.0","A gas pipeline was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Explosions Hit Syrian Gas Pipelines, Electricity Cut | Cairo Post,"" The Cairo Post, January 4, 2014.","""Explosions Target Syrian Gas Pipelines, Knock Out Electricity,"" VOA News, January 3, 2014.","""Explosions hit Syrian gas pipelines, electricity cut,"" Reuters India, January 3, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401030039","2014-01-03","2014","1","3","","0","","200","Syria","10","Middle East & North Africa","Homs","Homs","34.717704","36.722823","1.0","1","","01/03/2014: Assailants blew up a gas pipeline in the town of Al-Zara, near Homs city, Homs governorate, Syria. There were no reports of casualties in the attack, but gas supplies were suspended affecting the supply of electricity to the area. No group claimed responsibility for the incident.","1","1","1","0","","","0.0","1","0","3","Bombing/Explosion","","","","","21","Utilities","106","Gas","Unknown","Gas Pipeline","200","Syria","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","Unknown explosives were used in the attack.","0","0","0","0","0","0","1","4.0","Unknown","-99.0","A gas pipeline was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Explosions Hit Syrian Gas Pipelines, Electricity Cut | Cairo Post,"" The Cairo Post, January 4, 2014.","""Explosions Target Syrian Gas Pipelines, Knock Out Electricity,"" VOA News, January 3, 2014.","""Explosions hit Syrian gas pipelines, electricity cut,"" Reuters India, January 3, 2014.","START Primary Collection","-9","-9","0","-9",""
"201401030040","2014-01-03","2014","1","3","","0","","60","Egypt","10","Middle East & North Africa","Cairo","Cairo","30.084628","31.334314","1.0","0","","01/03/2014: An explosion occurred at a garage near the main intelligence headquarters in Cairo city, Cairo governorate, Egypt. There were no reports of casualties in the attack. No group claimed responsibility for the incident.","1","1","0","1","1.0","Insurgency/Guerilla Action","0.0","1","0","3","Bombing/Explosion","","","","","4","Military","27","Military Barracks/Base/Headquarters/Checkpost","Office of Military Intelligence Services and Reconnaissance","Headquarters","60","Egypt","","","","","","","","","","","","","","","","","Unknown","","","","","","","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","6","Explosives","16","Unknown Explosive Type","","","","","","","","","","","","","An unknown explosive was used in the attack.","0","0","0","0","0","0","-9","","","","It is unknown if any property was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Blast rocks near Egypt intelligence headquarters,"" World Bulletin, January 3, 2014.","""Bomb hits army intelligence building in Egypt,"" Arab Herald, January 3, 2014.","","START Primary Collection","-9","-9","0","-9",""
"201401030057","2014-01-03","2014","1","3","","0","","19","Bangladesh","6","South Asia","Rajshahi","Sahanjanpur","24.759186","89.393563","1.0","0","","01/03/2014: Assailants set fire to a polling center at the Shaheed Zia Primary School in Sahanjanpur town, Rajshahi division, Bangladesh. There were no reports of casualties in the attack. This was one of 49 coordinated attacks on polling stations across Bangladesh that occurred overnight. No group claimed responsibility for the incident.","1","1","1","0","","","1.0","1","0","7","Facility/Infrastructure Attack","","","","","2","Government (General)","19","Election-related","Election Commission of Bangladesh","Polling Center","19","Bangladesh","","","","","","","","","","","","","","","","","Unknown","","","","","","The specific motive is unknown; however, sources noted that parliamentary elections were scheduled for January 5, 2014. Sources also noted that the opposition advocated for citizens to ""resist"" the elections.","0.0","","","0","-99.0","0.0","0.0","","","","","","","","","","8","Incendiary","18","Arson/Fire","","","","","","","","","","","","","Fire was used in the attack.","0","0","0","0","0","0","1","3.0","Minor (likely < $1 million)","-99.0","A polling center was damaged in this attack.","0.0","","","","","","","","","","","","","","","","","""Bangladesh: Miscreants Torch 38 Polling Centers in Bangladesh Ahead of 5 January Election,"" The Daily Star Online, January 4, 2014.","""2 polling centres set ablaze in Bogra,"" Dhaka Tribune, January 3, 2014.","""Dhaka: Election Official Killed, 150 Polling Centers Burnt as Violence Peaks on Eve of General Poll,"" New Age Online, January 5, 2014.","START Primary Collection","-9","-9","0","-9","201401030057, 201401030058, 201401030061, 201401030062, 201401030063, 201401030067, 201401030068, 201401030069, 201401030070, 201401030083, 201401030084, 201401030085, 201401030086, 201401030087, 201401040052, 201401040053, 201401040054, 201401040055, 201401040056, 201401040058, 201401040063, 201401040064, 201401040066, 201401040067, 201401040068, 201401040065, 201401040071, 201401040072, 201401040073, 201401040074, 201401040075, 201401040076, 201401040077, 201401040081, 201401040082, 201401040083, 201401040084, 201401040089, 201401040120, 201401040122, 201401040123, 201401040124, 201401040125, 201401040146, 201401040172, 201401040173, 201401040174, 201401040175, 201401050052"
